,BDFDB,BDPRP,BFFDB,BFPRP,CLPRB,CLPRK,CLPRP,COPRK,EMFDB,ENPRP,GETCB,HYTCB,NCPRB,NGMPB,NGMPK,NGMPP,NUETB,PAPRB,PAPRP,REPRB,SOTCB,TEPRB,TETCB,WDEXB,WDPRB,WDTCB,WSTCB,WWPRB,WYTCB,CO2,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Assistance
105,0.0,0.0,0.0,0.0,246549.0,18.48,13341.0,5.722,0.0,0.0,499.0,1366.0,43741.0,1422598.0,1.157,1229647.0,0.0,839040.0,146634.0,54822.0,8591.0,2563009.0,673638.0,0.0,10673.0,10673.0,407.0,11080.0,33285.0,48.84541366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015514.0
106,0.0,0.0,0.0,0.0,257710.0,18.616,13844.0,5.723,0.0,0.0,487.0,1780.0,57673.0,1506770.0,1.159,1299732.0,0.0,986514.0,172377.0,67408.0,13076.0,2818402.0,684366.0,0.0,9312.0,9312.0,423.0,9735.0,42330.0,49.62030346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893114.0
107,0.0,0.0,0.0,0.0,200179.0,18.549,10792.0,5.706,0.0,0.0,487.0,1361.0,72070.0,1734539.0,1.162,1493081.0,0.0,1421610.0,249143.0,85241.0,14764.0,3441568.0,703100.0,0.0,12703.0,12703.0,468.0,13171.0,55457.0,45.85390881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755535.0
108,0.0,0.0,0.0,0.0,268307.0,18.459,14536.0,5.698,0.0,0.0,885.0,1409.0,78715.0,2068295.0,1.169,1769086.0,0.0,1891645.0,331984.0,94063.0,15047.0,4322310.0,738484.0,0.0,14994.0,14994.0,354.0,15348.0,61374.0,48.94208108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493382.0
109,0.0,0.0,0.0,0.0,357525.0,18.168,19679.0,5.717,0.0,0.0,458.0,927.0,28119.0,1436329.0,1.154,1245145.0,0.0,846659.0,148095.0,38811.0,7257.0,2679324.0,681082.0,0.0,10131.0,10131.0,561.0,10692.0,19477.0,50.69183199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126396.0
110,21036.0,3872.0,58928.0,10518.0,5125.0,21.912,234.0,5.722,37892.0,6646.0,352.0,11711.0,24297.0,1.0,1.024,1.0,98630.0,704.0,123.0,105876.0,1876.0,210336.0,1781656.0,0.0,20211.0,20211.0,2441.0,22652.0,10357.0,119.0157079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10631411.0
111,22091.0,4066.0,61025.0,10894.0,5321.0,21.776,244.0,5.723,38934.0,6828.0,352.0,10886.0,32395.0,1.0,1.01,1.0,86853.0,664.0,116.0,116838.0,2433.0,209676.0,1742207.0,0.0,19183.0,19183.0,4235.0,23417.0,18724.0,124.5052275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4957942.0
112,27470.0,5056.0,66502.0,11893.0,5654.0,21.837,259.0,5.706,39032.0,6837.0,352.0,7542.0,36681.0,1.0,1.024,1.0,111401.0,548.0,96.0,131345.0,2980.0,248948.0,1860863.0,0.0,24807.0,24807.0,3355.0,28161.0,25807.0,124.7805316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637928.0
113,25641.0,4719.0,63218.0,11316.0,4227.0,22.335,189.0,5.698,37578.0,6597.0,352.0,19733.0,49069.0,1.0,1.024,1.0,95961.0,484.0,85.0,140354.0,3534.0,241027.0,1805708.0,0.0,24120.0,24120.0,3946.0,28066.0,25450.0,116.985714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3478408.0
114,17585.0,3237.0,54724.0,9743.0,3178.0,22.992,138.0,5.717,37139.0,6506.0,352.0,14864.0,26386.0,1.0,1.012,1.0,109182.0,852.0,149.0,105635.0,1542.0,218848.0,1831407.0,0.0,22108.0,22108.0,2417.0,24526.0,9627.0,124.7473311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7036095.0
115,18598.0,3423.0,252801.0,44501.0,977131.0,22.424,43575.0,5.722,234203.0,41078.0,2042.0,1226.0,103746.0,2317.0,1.061,2183.0,1031331.0,49432.0,8639.0,375139.0,2033.0,2435349.0,3925630.0,0.0,7597.0,7597.0,10995.0,18592.0,98445.0,207.4305588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325335.0
116,17714.0,3260.0,243223.0,42808.0,1079624.0,22.351,48303.0,5.723,225509.0,39548.0,2042.0,1153.0,118502.0,2260.0,1.06,2131.0,1016522.0,47581.0,8314.0,378606.0,2285.0,2524593.0,3890442.0,0.0,7430.0,7430.0,9450.0,16880.0,113023.0,205.9749865,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262924.0
117,18333.0,3374.0,226419.0,39823.0,1095887.0,22.147,49482.0,5.706,208086.0,36449.0,2042.0,1334.0,114443.0,2596.0,1.054,2464.0,1025651.0,48045.0,8420.0,359817.0,2739.0,2531996.0,4017644.0,0.0,8890.0,8890.0,10065.0,18955.0,108328.0,213.1001319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112413.0
118,17366.0,3196.0,218212.0,38456.0,1014448.0,22.103,45895.0,5.698,200846.0,35260.0,2042.0,1103.0,135410.0,2279.0,1.06,2150.0,1030996.0,46969.0,8243.0,372731.0,3503.0,2467422.0,3951620.0,0.0,9268.0,9268.0,9841.0,19109.0,128763.0,203.43232,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11321378.0
119,19087.0,3513.0,230655.0,40575.0,1252879.0,22.282,56227.0,5.717,211568.0,37062.0,2042.0,1160.0,105293.0,2210.0,1.062,2080.0,1017377.0,54426.0,9520.0,355359.0,1938.0,2682250.0,3920125.0,0.0,8185.0,8185.0,11225.0,19411.0,100154.0,219.157681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533998.0
120,0.0,0.0,0.0,0.0,5169939.0,17.394,297218.0,5.722,0.0,0.0,663.0,8987.0,50206.0,1878141.0,1.129,1662909.0,0.0,415795.0,72666.0,54565.0,33.0,7518440.0,504984.0,0.0,4357.0,4357.0,2.0,4358.0,40522.0,61.25999315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1359346.0
121,0.0,0.0,0.0,0.0,5516757.0,17.433,316454.0,5.723,0.0,0.0,663.0,10352.0,50867.0,1788258.0,1.125,1590059.0,0.0,433655.0,75774.0,55916.0,45.0,7794586.0,534840.0,0.0,5049.0,5049.0,0.0,5049.0,39806.0,62.79648656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413987.0
122,0.0,0.0,0.0,0.0,5315953.0,17.476,304188.0,5.706,0.0,0.0,663.0,8883.0,46550.0,1842525.0,1.125,1637517.0,0.0,502031.0,87983.0,51483.0,67.0,7711992.0,557604.0,0.0,4934.0,4934.0,0.0,4934.0,36936.0,63.84608066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,573639.0
123,0.0,0.0,0.0,0.0,4828513.0,17.437,276912.0,5.698,0.0,0.0,663.0,8838.0,48259.0,1684374.0,1.131,1488854.0,0.0,582170.0,102171.0,53228.0,1688.0,7148285.0,546671.0,0.0,4969.0,4969.0,0.0,4969.0,37070.0,59.09664881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,570570.0
124,0.0,0.0,1192.0,209.0,6538240.0,17.399,375773.0,5.717,1192.0,209.0,663.0,8091.0,43791.0,1998295.0,1.105,1808519.0,0.0,494355.0,86471.0,49887.0,27.0,9080777.0,507121.0,0.0,4904.0,4904.0,2.0,4905.0,35009.0,64.09286316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249960.0
125,8006.0,1474.0,14736.0,2654.0,32349.0,11.272,2870.0,5.722,6731.0,1181.0,958.0,0.0,1031.0,50418.0,1.039,48504.0,61680.0,116649.0,20386.0,78133.0,73.0,339228.0,1071689.0,9243.0,60285.0,51042.0,2081.0,62366.0,0.0,62.31469737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96309030.0
126,6733.0,1239.0,13572.0,2439.0,32019.0,12.298,2604.0,5.723,6839.0,1199.0,958.0,0.0,1861.0,39719.0,1.033,38438.0,77027.0,101772.0,17783.0,71032.0,903.0,321569.0,1068298.0,7511.0,53355.0,45845.0,2243.0,55599.0,0.0,60.46289527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686540.0
127,8408.0,1548.0,15206.0,2738.0,31979.0,10.878,2940.0,5.706,6798.0,1191.0,958.0,0.0,4039.0,36499.0,1.026,35564.0,72343.0,96734.0,16953.0,76639.0,3080.0,314194.0,1105822.0,8301.0,55962.0,47660.0,1432.0,57394.0,0.0,63.23252555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767073.0
128,5811.0,1070.0,5811.0,1070.0,28423.0,10.537,2697.0,5.698,0.0,0.0,958.0,0.0,3966.0,34280.0,1.029,33307.0,115202.0,96171.0,16878.0,66401.0,3007.0,340476.0,1093230.0,8278.0,55062.0,46784.0,1563.0,56625.0,0.0,62.54458802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609443.0
129,1898.0,349.0,5911.0,1052.0,34528.0,10.984,3143.0,5.717,4012.0,703.0,958.0,0.0,988.0,60476.0,1.039,58181.0,122511.0,142485.0,24923.0,60419.0,29.0,420420.0,1085042.0,0.0,51479.0,51479.0,2042.0,53521.0,0.0,61.29692129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710526.0
130,130.0,24.0,130.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,20.0,771.0,0.0,0.0,0.0,0.0,0.0,0.0,4700.0,450.0,4700.0,185173.0,0.0,1688.0,1688.0,2110.0,3799.0,245.0,9.588941638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,489512.0
131,156.0,29.0,156.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,22.0,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,5967.0,679.0,5967.0,182325.0,0.0,1645.0,1645.0,2037.0,3682.0,1372.0,9.965275351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,547069.0
132,305.0,56.0,305.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,37.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,6663.0,1173.0,6663.0,195556.0,0.0,1511.0,1511.0,2136.0,3647.0,1444.0,11.05692381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,661136.0
133,546.0,100.0,546.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,4057.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.0,2131.0,8797.0,190581.0,0.0,2075.0,2075.0,2120.0,4194.0,1836.0,10.36524019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8838243.0
134,94.0,17.0,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,29.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,4886.0,298.0,4886.0,202693.0,0.0,2146.0,2146.0,2170.0,4315.0,94.0,10.80452453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,671306.0
135,5658.0,1041.0,9693.0,1749.0,1041121.0,24.279,42881.0,5.722,4035.0,708.0,2712.0,32108.0,35186.0,102591.0,1.119,91640.0,0.0,14849.0,2595.0,76971.0,366.0,1235531.0,1704124.0,0.0,30577.0,30577.0,1514.0,32092.0,0.0,126.8081795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257870.0
136,5989.0,1102.0,10054.0,1815.0,1015108.0,24.281,41807.0,5.723,4065.0,713.0,2712.0,41514.0,44707.0,101295.0,1.142,88715.0,0.0,14176.0,2477.0,89649.0,481.0,1220228.0,1662333.0,0.0,33288.0,33288.0,1600.0,34889.0,0.0,116.7819997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948714.0
137,5847.0,1076.0,9844.0,1776.0,955471.0,24.043,39740.0,5.706,3997.0,700.0,2712.0,40220.0,43651.0,96085.0,1.143,84047.0,0.0,12924.0,2265.0,90231.0,719.0,1154710.0,1744818.0,0.0,34301.0,34301.0,2435.0,36736.0,0.0,122.771335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2944583.0
138,5848.0,1076.0,10658.0,1921.0,852990.0,23.621,36111.0,5.698,4810.0,844.0,2712.0,37682.0,41221.0,89339.0,1.147,77882.0,0.0,14273.0,2505.0,89293.0,827.0,1045895.0,1723238.0,0.0,34506.0,34506.0,2908.0,37414.0,0.0,115.3817286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092217.0
139,4524.0,833.0,8246.0,1485.0,1486019.0,24.189,61434.0,5.717,3723.0,652.0,2712.0,31717.0,34627.0,108080.0,1.127,95907.0,0.0,16362.0,2862.0,75319.0,198.0,1685780.0,1730308.0,0.0,30971.0,30971.0,1475.0,32445.0,0.0,131.3429697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315635700.0
140,451.0,83.0,451.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,2409.0,839.0,18961.0,0.0,0.0,0.0,0.0,0.0,0.0,27593.0,9813.0,27593.0,300390.0,0.0,35.0,35.0,8146.0,8181.0,5900.0,19.81846857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429104.0
141,479.0,88.0,479.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2980.0,609.0,21070.0,0.0,0.0,0.0,0.0,0.0,0.0,26964.0,12579.0,26964.0,308376.0,0.0,106.0,106.0,5310.0,5415.0,4902.0,20.43258289,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467132.0
142,509.0,94.0,509.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,879.0,20439.0,0.0,0.0,0.0,0.0,0.0,0.0,26299.0,13070.0,26299.0,306342.0,0.0,94.0,94.0,5257.0,5351.0,5480.0,20.30121291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5818783.0
143,484.0,89.0,484.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,842.0,19884.0,0.0,0.0,0.0,0.0,0.0,0.0,25273.0,14320.0,25273.0,307764.0,0.0,94.0,94.0,4812.0,4905.0,4714.0,20.51554679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329849.0
144,383.0,70.0,383.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.0,1129.0,17353.0,0.0,0.0,0.0,0.0,0.0,0.0,24957.0,8360.0,24957.0,298992.0,0.0,38.0,38.0,7182.0,7220.0,5710.0,19.7810368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033143.0
145,57.0,10.0,6204.0,1089.0,116678.0,21.516,5423.0,5.722,6147.0,1078.0,345.0,66173.0,124372.0,49.0,1.037,47.0,338636.0,46.0,8.0,138522.0,52854.0,593930.0,1524720.0,0.0,7481.0,7481.0,465.0,7946.0,5000.0,90.85562563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053339.0
146,0.0,0.0,6584.0,1155.0,134024.0,21.543,6221.0,5.723,6584.0,1155.0,345.0,62942.0,134856.0,58.0,1.041,56.0,338246.0,74.0,13.0,149493.0,66318.0,621896.0,1531479.0,0.0,7541.0,7541.0,512.0,8053.0,5251.0,90.47614096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714281.0
147,0.0,0.0,6758.0,1184.0,140759.0,21.489,6550.0,5.706,6758.0,1184.0,345.0,63566.0,139517.0,44.0,1.041,42.0,325122.0,57.0,10.0,156071.0,70779.0,622052.0,1542208.0,0.0,9307.0,9307.0,489.0,9796.0,4827.0,94.09550866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539053.0
148,0.0,0.0,3026.0,531.0,82222.0,21.398,3843.0,5.698,3026.0,531.0,345.0,55251.0,133794.0,68.0,1.032,66.0,333312.0,40.0,7.0,148194.0,73262.0,563836.0,1556416.0,0.0,10949.0,10949.0,425.0,11374.0,4937.0,92.53702529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95135122.0
149,12.0,2.0,6602.0,1157.0,146450.0,21.522,6805.0,5.717,6590.0,1154.0,345.0,60906.0,113693.0,99.0,1.04,95.0,340153.0,212.0,37.0,128954.0,48229.0,615867.0,1495858.0,0.0,8001.0,8001.0,658.0,8659.0,4213.0,94.97878443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724853.0
150,1906.0,351.0,1906.0,351.0,247632.0,25.68,9643.0,5.722,0.0,0.0,141.0,64484.0,65056.0,176290.0,1.07,164815.0,417334.0,46417.0,8112.0,230734.0,431.0,1118407.0,1922727.0,0.0,162166.0,162166.0,1606.0,163772.0,0.0,113.9837834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206793.0
151,1585.0,292.0,1585.0,292.0,326748.0,25.407,12861.0,5.723,0.0,0.0,141.0,85103.0,87057.0,159686.0,1.064,150038.0,446097.0,39100.0,6832.0,258549.0,1812.0,1230179.0,1904206.0,1137.0,168195.0,167058.0,1712.0,169907.0,0.0,108.5943783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414699.0
152,1652.0,304.0,1652.0,304.0,370533.0,25.065,14783.0,5.706,0.0,0.0,141.0,101447.0,105013.0,149607.0,1.073,139477.0,412584.0,33591.0,5887.0,279560.0,3425.0,1245875.0,1956413.0,4462.0,171215.0,166753.0,1680.0,172895.0,0.0,112.3554714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844186.0
153,1494.0,275.0,1494.0,275.0,350506.0,24.816,14124.0,5.698,0.0,0.0,141.0,101563.0,105332.0,138425.0,1.064,130069.0,455865.0,27687.0,4859.0,278142.0,3628.0,1250624.0,1926332.0,5308.0,169739.0,164431.0,1577.0,171316.0,0.0,106.2507516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840218.0
154,1933.0,356.0,1933.0,356.0,331420.0,25.122,13193.0,5.717,0.0,0.0,141.0,91902.0,92144.0,182481.0,1.085,168246.0,438728.0,55421.0,9694.0,258955.0,101.0,1267004.0,1917138.0,0.0,163313.0,163313.0,1565.0,164877.0,0.0,119.2008893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864412.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,3105.0,1133.0,3105.0,280937.0,0.0,825.0,825.0,667.0,1493.0,49.0,14.41948129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502817.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.0,1354.0,3269.0,280044.0,0.0,748.0,748.0,692.0,1439.0,46.0,13.76698515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636426.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.0,1492.0,3389.0,300567.0,0.0,739.0,739.0,680.0,1419.0,47.0,13.98931001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824222.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,3611.0,1628.0,3611.0,298616.0,0.0,789.0,789.0,716.0,1506.0,47.0,13.58957516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485254.0
