,BDFDB,BDPRP,BFFDB,BFPRP,CLPRB,CLPRK,CLPRP,COPRK,EMFDB,ENPRP,GETCB,HYTCB,NCPRB,NGMPB,NGMPK,NGMPP,NUETB,PAPRB,PAPRP,REPRB,SOTCB,TEPRB,TETCB,WDEXB,WDPRB,WDTCB,WSTCB,WWPRB,WYTCB,CO2,CurrentAssistance,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,TargetAssistance
102,0.0,0.0,0.0,0.0,37859.0,23.431,1616.0,0.0,0.0,0.0,570.0,12853.0,25123.0,36.0,1.051,34.0,154377.0,0.0,0.0,48237.0,6834.0,240509.0,1386648.0,0.0,14188.0,14188.0,8927.0,23115.0,4866.0,60.46760995,1349074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6343700.0
103,0.0,0.0,0.0,0.0,42804.0,23.67,1808.0,0.0,0.0,0.0,570.0,18108.0,33197.0,34.0,1.047,32.0,158004.0,0.0,0.0,55339.0,9348.0,256180.0,1346703.0,0.0,12954.0,12954.0,9188.0,22142.0,5172.0,55.040273,6343700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306029.0
104,0.0,0.0,0.0,0.0,45587.0,23.72,1922.0,0.0,0.0,0.0,570.0,15127.0,24122.0,40.0,1.055,38.0,153140.0,0.0,0.0,47614.0,4375.0,246381.0,1424201.0,0.0,14425.0,14425.0,9067.0,23492.0,4050.0,62.28032684,1890491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349074.0
105,1300.0,239.0,40207.0,7063.0,0.0,0.0,0.0,5.722,38907.0,6824.0,5193.0,14442.0,64076.0,108450.0,1.063,102003.0,329999.0,32266.0,5639.0,216674.0,1089.0,687389.0,2806190.0,0.0,90056.0,90056.0,22336.0,112392.0,43351.0,154.5188531,1293489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287282.0
106,1269.0,234.0,47787.0,8392.0,0.0,0.0,0.0,5.723,46518.0,8158.0,5193.0,15468.0,70181.0,102619.0,1.064,96451.0,338675.0,31597.0,5521.0,225919.0,1692.0,698809.0,2798055.0,0.0,85599.0,85599.0,22352.0,107951.0,47827.0,155.6806782,1287282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936266.0
107,712.0,131.0,39033.0,6844.0,0.0,0.0,0.0,5.717,38321.0,6713.0,5193.0,13971.0,64720.0,114061.0,1.059,107664.0,306773.0,37504.0,6560.0,223234.0,853.0,681571.0,2826679.0,0.0,98215.0,98215.0,21266.0,119481.0,44702.0,164.4556231,3049845.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293489.0
108,9572.0,1762.0,168756.0,29682.0,0.0,0.0,0.0,0.0,159184.0,27920.0,1075.0,11157.0,104583.0,0.0,0.0,0.0,144970.0,0.0,0.0,351303.0,645.0,496273.0,1838918.0,0.0,63244.0,63244.0,14720.0,77964.0,91706.0,91.10054342,16796366.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2726558.0
109,8987.0,1654.0,171550.0,30163.0,0.0,0.0,0.0,0.0,162563.0,28509.0,1075.0,11587.0,121517.0,0.0,0.0,0.0,145426.0,0.0,0.0,363504.0,6247.0,508930.0,1862210.0,0.0,56284.0,56284.0,14153.0,70437.0,102608.0,91.27720044,2726558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55322766.0
110,7761.0,1429.0,165989.0,29147.0,0.0,0.0,0.0,0.0,158228.0,27718.0,1075.0,7912.0,100589.0,0.0,0.0,0.0,125900.0,0.0,0.0,345949.0,473.0,471848.0,1813635.0,0.0,65241.0,65241.0,14129.0,79370.0,91129.0,89.33099915,3292766.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16796366.0
111,427.0,79.0,3632.0,641.0,335590.0,25.12,13359.0,5.722,3205.0,562.0,1701.0,13585.0,16391.0,126663.0,1.053,120288.0,310966.0,40.0,7.0,139807.0,1105.0,913066.0,2420341.0,7829.0,100463.0,92635.0,19320.0,119784.0,0.0,110.0640459,853133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5764689.0
112,440.0,81.0,7654.0,1346.0,343642.0,25.079,13702.0,5.723,7215.0,1265.0,1701.0,10285.0,16020.0,121571.0,1.053,115452.0,319562.0,40.0,7.0,140979.0,4034.0,925794.0,2401427.0,7750.0,101834.0,94084.0,15470.0,117304.0,0.0,105.5838769,5764689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2735678.0
113,259.0,48.0,6036.0,1060.0,365832.0,25.546,14321.0,5.717,5777.0,1012.0,1701.0,10795.0,13300.0,134220.0,1.052,127586.0,293455.0,63.0,11.0,137589.0,803.0,931160.0,2440821.0,0.0,97882.0,97882.0,20371.0,118254.0,0.0,107.6199041,2446464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,853133.0
114,38419.0,7071.0,585659.0,103054.0,0.0,0.0,0.0,0.0,547240.0,95983.0,1281.0,8464.0,195637.0,0.0,0.0,0.0,49185.0,0.0,0.0,801820.0,587.0,851005.0,1534622.0,0.0,6107.0,6107.0,14417.0,20524.0,185305.0,73.98337008,4220545.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6233820.0
115,36996.0,6810.0,610395.0,107368.0,0.0,0.0,0.0,0.0,573399.0,100558.0,1281.0,9526.0,208620.0,0.0,0.0,0.0,54528.0,0.0,0.0,837092.0,905.0,891620.0,1572298.0,0.0,5936.0,5936.0,12140.0,18077.0,196907.0,76.30357904,6233820.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8883799.0
116,31304.0,5762.0,568234.0,99820.0,0.0,0.0,0.0,0.0,536929.0,94058.0,1281.0,8948.0,177203.0,0.0,0.0,0.0,54836.0,0.0,0.0,766862.0,419.0,821698.0,1507520.0,0.0,6967.0,6967.0,14458.0,21425.0,166555.0,77.41573961,5552396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220545.0
117,4466.0,822.0,4466.0,822.0,14440.0,22.072,654.0,5.722,0.0,0.0,24.0,23758.0,209175.0,2864577.0,1.161,2468312.0,0.0,885142.0,154691.0,243569.0,115.0,4007728.0,1624919.0,0.0,22216.0,22216.0,7712.0,29928.0,185278.0,96.1010241,1341097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449186.0
118,4644.0,855.0,4644.0,855.0,12590.0,22.428,561.0,5.723,0.0,0.0,24.0,18760.0,236582.0,2936597.0,1.168,2513896.0,0.0,949291.0,165873.0,274848.0,382.0,4173327.0,1647508.0,0.0,28016.0,28016.0,5606.0,33622.0,217416.0,93.44516627,2449186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495639.0
119,3486.0,642.0,3486.0,642.0,17422.0,22.33,780.0,5.717,0.0,0.0,24.0,24825.0,155674.0,2880137.0,1.152,2499599.0,0.0,949416.0,166069.0,187199.0,71.0,4034174.0,1625556.0,0.0,22227.0,22227.0,5812.0,28038.0,130754.0,100.2883311,1677872.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341097.0
120,56.0,10.0,56.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,6578.0,26927.0,0.0,0.0,0.0,56628.0,0.0,0.0,65616.0,17495.0,122244.0,1426034.0,0.0,18928.0,18928.0,19705.0,38633.0,1995.0,64.08973529,841616.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852232.0
121,110.0,20.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,9558.0,34093.0,0.0,0.0,0.0,52788.0,0.0,0.0,68467.0,21532.0,121256.0,1431083.0,0.0,14920.0,14920.0,19345.0,34264.0,2143.0,64.71316897,5852232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3360964.0
122,36.0,7.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,7709.0,23103.0,0.0,0.0,0.0,52236.0,0.0,0.0,62787.0,12535.0,115022.0,1468270.0,0.0,20876.0,20876.0,18772.0,39648.0,2000.0,66.74652168,4240538.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841616.0
123,5377.0,990.0,5377.0,990.0,974.0,19.705,49.0,5.722,0.0,0.0,808.0,32958.0,34139.0,839485.0,1.02,823196.0,140370.0,31580.0,5519.0,115419.0,372.0,1127828.0,1053706.0,0.0,70786.0,70786.0,5118.0,75904.0,0.0,62.12624984,4637664.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2069460.0
124,6760.0,1244.0,6760.0,1244.0,832.0,19.472,43.0,5.723,0.0,0.0,808.0,27117.0,28367.0,708482.0,1.02,694676.0,132736.0,30263.0,5288.0,116692.0,442.0,989005.0,1057701.0,5455.0,77206.0,71751.0,4359.0,81565.0,0.0,64.17625679,2069460.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79970512.0
125,4429.0,815.0,4429.0,815.0,1819.0,19.893,91.0,5.717,0.0,0.0,808.0,33261.0,34194.0,1031466.0,1.021,1010382.0,144716.0,35611.0,6229.0,117840.0,124.0,1331452.0,1062359.0,0.0,75417.0,75417.0,3799.0,79217.0,0.0,59.05336455,13453887.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4637664.0
126,1246.0,229.0,1246.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,88.0,23007.0,0.0,0.0,0.0,312569.0,0.0,0.0,46546.0,22261.0,359115.0,2140838.0,0.0,5994.0,5994.0,16299.0,22293.0,192.0,105.6200444,597439.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881961.0
127,191.0,35.0,191.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,126.0,26428.0,0.0,0.0,0.0,355948.0,0.0,0.0,45602.0,25630.0,401550.0,2089145.0,0.0,3044.0,3044.0,15938.0,18982.0,207.0,99.35210038,881961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852979.0
128,1191.0,219.0,1191.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,89.0,21721.0,0.0,0.0,0.0,347851.0,0.0,0.0,45205.0,20966.0,393056.0,2183497.0,0.0,6465.0,6465.0,15827.0,22292.0,201.0,103.6600002,1130951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597439.0
129,399.0,73.0,399.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10574.0,15141.0,0.0,0.0,0.0,112551.0,0.0,0.0,56290.0,547.0,168841.0,307290.0,0.0,36335.0,36335.0,4415.0,40750.0,3991.0,13.81151032,3111505.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307930.0
130,245.0,45.0,245.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13022.0,17718.0,0.0,0.0,0.0,104493.0,0.0,0.0,59871.0,875.0,164364.0,317785.0,0.0,37268.0,37268.0,4640.0,41908.0,3792.0,13.51181074,1307930.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636384.0
131,262.0,48.0,262.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11837.0,16105.0,0.0,0.0,0.0,99186.0,0.0,0.0,61342.0,292.0,160528.0,316649.0,0.0,40598.0,40598.0,4377.0,44976.0,3947.0,15.27856723,1371086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111505.0
132,1496.0,275.0,1496.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2069.0,6336.0,0.0,0.0,0.0,173363.0,0.0,0.0,34249.0,4128.0,207612.0,724686.0,0.0,14933.0,14933.0,11485.0,26418.0,118.0,34.09544003,962061.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788599.0
133,1379.0,254.0,1379.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3060.0,8284.0,0.0,0.0,0.0,172570.0,0.0,0.0,32888.0,5086.0,205458.0,728349.0,0.0,12683.0,12683.0,10543.0,23225.0,117.0,33.8574222,788599.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486681.0
134,715.0,132.0,715.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2819.0,5792.0,0.0,0.0,0.0,182083.0,0.0,0.0,33234.0,2952.0,215318.0,756746.0,0.0,15661.0,15661.0,11067.0,26728.0,0.0,36.32904924,1340702.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962061.0
135,1906.0,351.0,1906.0,351.0,247632.0,25.68,9643.0,5.722,0.0,0.0,141.0,64484.0,65056.0,176290.0,1.07,164815.0,417334.0,46417.0,8112.0,230734.0,431.0,1118407.0,1922727.0,0.0,162166.0,162166.0,1606.0,163772.0,0.0,113.9837834,1206793.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414699.0
136,1585.0,292.0,1585.0,292.0,326748.0,25.407,12861.0,5.723,0.0,0.0,141.0,85103.0,87057.0,159686.0,1.064,150038.0,446097.0,39100.0,6832.0,258549.0,1812.0,1230179.0,1904206.0,1137.0,168195.0,167058.0,1712.0,169907.0,0.0,108.5943783,2414699.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844186.0
137,1933.0,356.0,1933.0,356.0,331420.0,25.122,13193.0,5.717,0.0,0.0,141.0,91902.0,92144.0,182481.0,1.085,168246.0,438728.0,55421.0,9694.0,258955.0,101.0,1267004.0,1917138.0,0.0,163313.0,163313.0,1565.0,164877.0,0.0,119.2008893,1864412.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1206793.0
138,3464.0,638.0,282138.0,49516.0,0.0,0.0,0.0,5.722,278674.0,48878.0,1212.0,7906.0,44275.0,557.0,1.059,526.0,97798.0,12560.0,2195.0,330919.0,90.0,441834.0,870370.0,0.0,2843.0,2843.0,1663.0,4506.0,35067.0,48.35090988,4011050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743400.0
139,6295.0,1159.0,290063.0,50924.0,0.0,0.0,0.0,5.723,283769.0,49765.0,1212.0,13719.0,61990.0,483.0,1.061,455.0,72300.0,11978.0,2093.0,355970.0,220.0,440731.0,873303.0,0.0,2330.0,2330.0,1587.0,3917.0,46840.0,47.87762064,3743400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330170.0
140,126.0,23.0,266404.0,46669.0,0.0,0.0,0.0,5.717,266278.0,46646.0,1212.0,15702.0,46594.0,504.0,1.057,477.0,107976.0,15419.0,2697.0,317158.0,41.0,441057.0,857967.0,0.0,2958.0,2958.0,1203.0,4161.0,29639.0,50.71057586,3396859.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4011050.0
141,60.0,11.0,60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,27693.0,43575.0,0.0,0.0,0.0,0.0,0.0,0.0,141943.0,418.0,141943.0,392025.0,0.0,94739.0,94739.0,3570.0,98309.0,15391.0,16.15310799,795948.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223059.0
142,55.0,10.0,55.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,31221.0,53363.0,0.0,0.0,0.0,0.0,0.0,0.0,148038.0,577.0,148038.0,384730.0,0.0,91105.0,91105.0,3515.0,94619.0,21493.0,15.37643854,2223059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491389.0
143,43.0,8.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,31317.0,43787.0,0.0,0.0,0.0,0.0,0.0,0.0,161418.0,323.0,161418.0,424754.0,0.0,113815.0,113815.0,3773.0,117588.0,12075.0,16.67908857,2818563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795948.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,20551.0,21612.0,0.0,0.0,0.0,583883.0,0.0,0.0,131043.0,412.0,714927.0,1658202.0,6011.0,104947.0,98936.0,4484.0,109432.0,0.0,72.25720541,22430291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68063288.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,16906.0,19592.0,0.0,0.0,0.0,568390.0,0.0,0.0,132533.0,2037.0,700923.0,1647778.0,5951.0,108601.0,102650.0,4340.0,112941.0,0.0,69.96242998,68063288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64580916.0
146,328.0,60.0,328.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,23897.0,24686.0,0.0,0.0,0.0,555909.0,0.0,0.0,128618.0,140.0,684526.0,1663373.0,0.0,98906.0,98906.0,4698.0,103604.0,0.0,73.39880613,3065630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22430291.0
147,3.0,1.0,3.0,1.0,572787.0,17.714,32336.0,5.722,0.0,0.0,337.0,93082.0,113287.0,52130.0,1.088,47921.0,0.0,132625.0,23178.0,128095.0,110.0,885637.0,406422.0,0.0,14414.0,14414.0,392.0,14805.0,19758.0,31.13795175,2257495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091494.0
148,2.0,0.0,2.0,0.0,624772.0,17.733,35232.0,5.723,0.0,0.0,337.0,100850.0,121314.0,50821.0,1.097,46311.0,0.0,118586.0,20721.0,136249.0,275.0,930429.0,422863.0,0.0,14543.0,14543.0,389.0,14933.0,19852.0,31.25081171,1091494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449554.0
149,0.0,0.0,0.0,0.0,746222.0,17.825,41864.0,5.717,0.0,0.0,337.0,92144.0,110876.0,55943.0,1.089,51356.0,0.0,163249.0,28555.0,125018.0,85.0,1090432.0,403641.0,0.0,13759.0,13759.0,383.0,14143.0,18309.0,32.53164542,896759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257495.0
